,pupil_timestamp,diameter_3d,model_confidence,diameter_3d_0,diameter_3d_1,time_duration,pp_time,st
6764,77335.194587,2.9017939864170392,1.0,2.9017939864170392,,31.13605600000301,2.1719650000013644,target_1
6765,77335.202565,2.8945905352436743,1.0,2.8945905352436743,,31.14403399999719,2.1799429999955464,target_1
6766,77335.202573,,,,,31.1440419999999,2.1799509999982547,target_1
6767,77335.211599,2.890798656062484,1.0,2.890798656062484,,31.15306799999962,2.1889769999979762,target_1
6768,77335.218857,2.90809171656091,1.0,,2.90809171656091,31.16032599999744,2.196234999995795,target_1
6769,77335.218876,2.897290606292339,1.0,2.897290606292339,,31.160344999996596,2.1962539999949513,target_1
6770,77335.226571,2.88900467955759,1.0,2.88900467955759,,31.168040000004112,2.203949000002467,target_1
6771,77335.226575,2.8944291243149705,1.0,,2.8944291243149705,31.168043999990914,2.2039529999892693,target_1
6772,77335.23484800001,,,,,31.17631700000493,2.212226000003284,target_1
6773,77335.234855,2.8933200356588182,1.0,,2.8933200356588182,31.176324000000022,2.2122329999983776,target_1
6774,77335.242608,2.904072523869308,1.0,,2.904072523869308,31.18407699999807,2.2199859999964247,target_1
6775,77335.250728,,,,,31.192196999996668,2.228105999995023,target_1
6776,77335.250729,,,,,31.192198000004282,2.2281070000026375,target_1
6777,77335.258797,2.893363366431004,1.0,,2.893363366431004,31.20026599999983,2.236174999998184,target_1
6778,77335.258822,2.8828989392923114,1.0,2.8828989392923114,,31.200291000001016,2.2361999999993714,target_1
6779,77335.266839,2.89795579102689,1.0,,2.89795579102689,31.208308000001125,2.2442169999994803,target_1
6780,77335.266855,,,,,31.20832399999199,2.244232999990345,target_1
6781,77335.274649,,,,,31.21611799999664,2.252026999994996,target_1
6782,77335.283088,,,,,31.224556999994093,2.260465999992448,target_1
6783,77335.290532,2.8663954969449312,1.0,2.8663954969449312,,31.23200099999667,2.2679099999950267,target_1
6784,77335.298415,,,,,31.239883999995072,2.2757929999934277,target_1
6785,77335.298499,,,,,31.239967999994406,2.275876999992761,target_1
6786,77335.306535,,,,,31.24800399999367,2.283912999992026,target_1
6787,77335.306578,,,,,31.248047000000952,2.283955999999307,target_1
6788,77335.314536,,,,,31.256005000002915,2.2919140000012703,target_1
6789,77335.31457,,,,,31.256038999999873,2.2919479999982286,target_1
6790,77335.322541,,,,,31.26400999999896,2.299918999997317,target_1
6791,77335.322579,,,,,31.264047999997274,2.2999569999956293,target_1
6792,77335.330375,2.865278113137114,1.0,2.865278113137114,,31.271844000002602,2.3077530000009574,target_1
6793,77335.330448,2.8854311209738457,1.0,,2.8854311209738457,31.271916999990935,2.3078259999892907,target_1
6794,77335.33863500001,,,,,31.28010400000494,2.316013000003295,target_1
6795,77335.346599,,,,,31.288067999994382,2.3239769999927375,target_1
6796,77335.354537,,,,,31.296006000004127,2.331915000002482,target_1
6797,77335.358565,,,,,31.30003399999987,2.335942999998224,target_1
6798,77335.362547,,,,,31.30401599999459,2.3399249999929452,target_1
6799,77335.366952,2.878586413467369,1.0,,2.878586413467369,31.30842099999427,2.344329999992624,target_1
6800,77335.370675,,,,,31.312143999995897,2.348052999994252,target_1
6801,77335.374557,2.872870988873486,1.0,,2.872870988873486,31.31602600000042,2.3519349999987753,target_1
